fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,confianza_matrícula,mx1,my1,mx2,my2,texto_matricula
310,car,0.83,2,277,553,471,684,,,,,,
310,car,0.8,29,1673,496,1919,722,,,,,,
310,car,0.77,1,553,477,896,824,,,,,,
310,car,0.75,16,0,666,69,895,,,,,,
310,car,0.72,31,1426,521,1564,649,,,,,,
310,car,0.71,7,477,516,573,599,,,,,,
310,car,0.66,25,1261,527,1344,589,,,,,,
310,car,0.33,25,1207,527,1270,572,,,,,,
310,car,0.32,31,1440,521,1563,605,,,,,,
310,car,0.28,33,1900,640,1919,787,,,,,,
310,license_plate,0.61,1,670,685,776,714,0.61,670,685,776,714,8645 KJJ
311,car,0.84,2,278,552,472,684,,,,,,
311,car,0.81,29,1690,495,1919,722,,,,,,
311,car,0.78,1,552,475,896,823,,,,,,
311,car,0.76,31,1439,517,1574,645,,,,,,
311,car,0.73,16,0,661,71,892,,,,,,
311,car,0.7,7,480,517,574,599,,,,,,
311,car,0.63,25,1262,526,1347,593,,,,,,
311,car,0.31,25,1211,529,1266,575,,,,,,
311,car,0.27,37,1541,441,1587,466,,,,,,
312,car,0.84,29,1706,495,1919,725,,,,,,
312,car,0.82,2,284,551,472,682,,,,,,
312,car,0.73,7,481,519,573,596,,,,,,
312,car,0.73,1,552,475,897,823,,,,,,
312,car,0.71,16,0,655,74,890,,,,,,
312,car,0.61,31,1436,516,1584,641,,,,,,
312,car,0.5,25,1265,525,1353,585,,,,,,
312,car,0.35,25,1214,529,1265,570,,,,,,
312,car,0.26,38,242,461,277,490,,,,,,
312,car,0.25,31,1441,519,1576,598,,,,,,
313,car,0.82,2,286,551,474,682,,,,,,
313,car,0.8,29,1723,496,1919,731,,,,,,
313,car,0.76,1,553,475,899,823,,,,,,
313,car,0.75,16,0,651,80,889,,,,,,
313,car,0.74,7,483,518,574,597,,,,,,
313,car,0.62,25,1271,526,1357,588,,,,,,
313,car,0.56,31,1452,518,1589,615,,,,,,
313,car,0.3,38,242,461,284,490,,,,,,
314,car,0.81,29,1741,500,1919,736,,,,,,
314,car,0.81,2,287,550,474,681,,,,,,
314,car,0.75,1,553,476,899,823,,,,,,
314,car,0.74,16,0,650,84,886,,,,,,
314,car,0.72,7,484,517,574,597,,,,,,
314,car,0.59,25,1273,527,1363,596,,,,,,
314,car,0.54,31,1458,517,1601,618,,,,,,
314,car,0.27,38,246,462,285,489,,,,,,
315,car,0.82,2,290,550,476,681,,,,,,
315,car,0.79,29,1761,501,1919,738,,,,,,
315,car,0.77,16,0,650,87,885,,,,,,
315,car,0.75,1,552,476,899,823,,,,,,
315,car,0.71,7,488,517,574,597,,,,,,
315,car,0.59,25,1279,526,1365,593,,,,,,
315,car,0.39,31,1453,518,1598,630,,,,,,
315,car,0.31,25,1233,529,1288,574,,,,,,
315,car,0.28,38,246,462,285,491,,,,,,
316,car,0.83,2,292,550,479,681,,,,,,
316,car,0.79,16,0,652,87,886,,,,,,
316,car,0.78,1,552,477,898,823,,,,,,
316,car,0.78,29,1780,510,1919,738,,,,,,
316,car,0.63,7,488,515,574,597,,,,,,
316,car,0.63,25,1283,526,1369,592,,,,,,
316,car,0.59,31,1449,517,1610,642,,,,,,
316,car,0.43,25,1232,529,1294,576,,,,,,
317,car,0.83,2,294,550,481,680,,,,,,
317,car,0.82,1,552,477,898,824,,,,,,
317,car,0.81,16,0,648,88,886,,,,,,
317,car,0.76,29,1801,504,1919,705,,,,,,
317,car,0.68,7,491,517,574,598,,,,,,
317,car,0.62,31,1477,518,1616,651,,,,,,
317,car,0.6,25,1286,526,1375,594,,,,,,
317,car,0.39,25,1233,530,1291,577,,,,,,
317,license_plate,0.54,1,669,687,776,715,0.54,669,687,776,715,8645 KJJ
318,car,0.82,2,297,547,483,678,,,,,,
318,car,0.82,16,0,648,91,883,,,,,,
318,car,0.8,1,553,477,898,824,,,,,,
318,car,0.77,31,1462,517,1624,655,,,,,,
318,car,0.64,25,1291,526,1378,594,,,,,,
318,car,0.61,7,491,516,575,597,,,,,,
318,car,0.57,29,1820,512,1919,728,,,,,,
318,car,0.26,25,1239,529,1289,573,,,,,,
318,license_plate,0.55,1,670,686,785,715,0.55,670,686,785,715,8645 KJJ
319,car,0.81,16,0,648,94,881,,,,,,
319,car,0.8,1,553,477,899,824,,,,,,
319,car,0.79,2,298,546,487,677,,,,,,
319,car,0.72,31,1469,518,1641,649,,,,,,
319,car,0.71,7,493,517,576,596,,,,,,
319,car,0.71,25,1296,528,1383,594,,,,,,
319,car,0.25,31,1479,518,1640,609,,,,,,
319,license_plate,0.53,1,670,686,786,715,0.53,670,686,786,715,8645 KJJ
320,car,0.84,16,0,647,99,880,,,,,,
320,car,0.8,1,555,477,901,826,,,,,,
320,car,0.8,2,301,545,489,675,,,,,,
320,car,0.69,7,497,518,575,598,,,,,,
320,car,0.66,25,1302,527,1391,593,,,,,,
320,car,0.61,31,1479,519,1657,643,,,,,,
320,car,0.37,29,1867,564,1919,732,,,,,,
320,car,0.32,31,1494,518,1654,604,,,,,,
320,person,0.25,39,915,582,937,638,,,,,,
321,car,0.84,16,0,645,104,878,,,,,,
321,car,0.84,2,306,546,492,673,,,,,,
321,car,0.82,1,558,481,902,826,,,,,,
321,car,0.77,31,1485,517,1672,654,,,,,,
321,car,0.66,25,1308,526,1397,595,,,,,,
321,car,0.6,7,501,518,577,597,,,,,,
321,car,0.39,25,1252,527,1321,581,,,,,,
321,license_plate,0.55,1,671,686,784,717,0.55,671,686,784,717,8645 KJJ
322,car,0.84,2,309,546,494,673,,,,,,
322,car,0.84,16,0,629,110,879,,,,,,
322,car,0.8,1,559,481,904,827,,,,,,
322,car,0.72,31,1496,517,1683,659,,,,,,
322,car,0.67,25,1313,526,1403,594,,,,,,
322,car,0.65,7,502,515,579,596,,,,,,
322,person,0.36,39,924,582,950,648,,,,,,
322,car,0.29,25,1280,523,1403,593,,,,,,
322,car,0.25,25,1259,530,1316,575,,,,,,
323,car,0.85,2,314,547,500,671,,,,,,
323,car,0.85,16,0,630,115,878,,,,,,
323,car,0.79,1,560,480,907,829,,,,,,
323,car,0.74,7,506,517,582,597,,,,,,
323,car,0.69,31,1506,517,1695,659,,,,,,
323,car,0.62,25,1285,527,1410,592,,,,,,
323,car,0.58,25,1317,526,1409,596,,,,,,
323,person,0.26,39,932,588,952,646,,,,,,
324,car,0.87,2,317,548,501,673,,,,,,
324,car,0.86,16,0,629,120,880,,,,,,
324,car,0.85,1,562,483,906,830,,,,,,
324,car,0.74,7,507,518,583,598,,,,,,
324,car,0.68,31,1518,519,1706,663,,,,,,
324,car,0.58,25,1320,527,1416,597,,,,,,
325,car,0.86,1,561,485,906,831,,,,,,
325,car,0.86,2,320,549,504,675,,,,,,
325,car,0.85,16,0,626,124,878,,,,,,
325,car,0.8,31,1521,518,1713,663,,,,,,
325,car,0.68,7,506,521,584,599,,,,,,
325,car,0.66,25,1326,528,1417,599,,,,,,
325,car,0.28,25,1274,533,1338,576,,,,,,
325,car,0.28,25,1273,528,1417,589,,,,,,
326,car,0.86,1,561,486,906,833,,,,,,
326,car,0.85,2,320,551,504,672,,,,,,
326,car,0.83,16,0,625,128,879,,,,,,
326,car,0.7,31,1529,520,1724,668,,,,,,
326,car,0.65,7,506,522,583,602,,,,,,
326,car,0.64,25,1328,529,1421,601,,,,,,
326,car,0.38,25,1278,537,1332,576,,,,,,
326,car,0.27,25,1290,531,1421,596,,,,,,
327,car,0.85,16,0,623,131,880,,,,,,
327,car,0.85,2,321,551,504,672,,,,,,
327,car,0.84,1,560,485,904,833,,,,,,
327,car,0.69,31,1536,521,1733,666,,,,,,
327,car,0.62,25,1333,532,1423,599,,,,,,
327,car,0.58,7,508,523,582,602,,,,,,
327,car,0.33,25,1280,538,1332,577,,,,,,
328,car,0.87,16,0,618,133,879,,,,,,
328,car,0.84,1,561,486,905,833,,,,,,
328,car,0.84,2,324,549,505,670,,,,,,
328,car,0.72,31,1549,521,1744,665,,,,,,
328,car,0.67,25,1335,529,1430,599,,,,,,
328,car,0.54,7,511,521,584,600,,,,,,
328,car,0.38,25,1283,538,1333,572,,,,,,
329,car,0.88,1,562,484,906,831,,,,,,
329,car,0.86,16,0,612,135,878,,,,,,
329,car,0.84,2,328,547,507,670,,,,,,
329,car,0.71,31,1560,520,1756,665,,,,,,
329,car,0.56,25,1335,529,1439,597,,,,,,
329,car,0.54,7,515,520,586,597,,,,,,
329,car,0.33,25,1291,536,1342,573,,,,,,
330,car,0.88,1,564,483,908,831,,,,,,
330,car,0.86,16,0,606,139,876,,,,,,
330,car,0.84,2,334,547,513,670,,,,,,
330,car,0.72,31,1570,519,1770,667,,,,,,
330,car,0.67,7,519,520,588,596,,,,,,
330,car,0.66,25,1347,527,1441,599,,,,,,
330,car,0.39,25,1296,530,1359,576,,,,,,
330,license_plate,0.45,1,681,692,789,722,0.45,681,692,789,722,8645 KJJ
331,car,0.87,1,565,484,913,833,,,,,,
331,car,0.86,16,0,607,146,875,,,,,,
331,car,0.84,2,337,546,514,670,,,,,,
331,car,0.63,7,521,521,590,596,,,,,,
331,car,0.62,31,1582,518,1782,668,,,,,,
331,car,0.56,25,1353,529,1447,600,,,,,,
331,car,0.43,25,1300,534,1362,574,,,,,,
332,car,0.88,1,566,484,916,833,,,,,,
332,car,0.87,16,0,599,152,874,,,,,,
332,car,0.81,2,340,547,520,669,,,,,,
332,car,0.74,31,1589,521,1797,669,,,,,,
332,car,0.6,7,524,522,593,596,,,,,,
332,car,0.57,25,1362,530,1456,609,,,,,,
332,car,0.39,25,1308,536,1363,576,,,,,,
333,car,0.9,1,568,486,919,836,,,,,,
333,car,0.88,16,0,599,156,874,,,,,,
333,car,0.8,2,347,548,523,670,,,,,,
333,car,0.67,31,1600,520,1809,674,,,,,,
333,car,0.64,25,1368,533,1463,598,,,,,,
333,car,0.34,7,525,533,595,599,,,,,,
333,car,0.28,25,1315,540,1350,574,,,,,,
334,car,0.88,16,0,598,160,877,,,,,,
334,car,0.87,1,568,487,919,837,,,,,,
334,car,0.79,2,351,550,528,671,,,,,,
334,car,0.67,31,1616,523,1823,677,,,,,,
334,car,0.65,25,1374,534,1469,599,,,,,,
334,car,0.47,7,528,526,599,602,,,,,,
334,car,0.32,25,1321,541,1358,577,,,,,,
335,car,0.87,16,0,597,168,879,,,,,,
335,car,0.86,1,572,487,922,838,,,,,,
335,car,0.8,2,357,551,533,672,,,,,,
335,car,0.76,31,1624,524,1838,680,,,,,,
335,car,0.62,25,1375,535,1475,600,,,,,,
335,car,0.52,7,537,523,601,603,,,,,,
335,car,0.33,25,1325,542,1366,578,,,,,,
336,car,0.86,16,0,594,177,882,,,,,,
336,car,0.83,1,577,486,926,837,,,,,,
336,car,0.83,2,361,552,539,673,,,,,,
336,car,0.64,25,1386,538,1486,604,,,,,,
336,car,0.58,31,1650,526,1852,682,,,,,,
336,car,0.54,7,539,527,605,601,,,,,,
336,car,0.29,25,1330,543,1373,579,,,,,,
336,license_plate,0.61,1,694,697,809,728,0.61,694,697,809,728,8645 KJJ
337,car,0.85,1,583,488,931,838,,,,,,
337,car,0.84,2,368,553,544,673,,,,,,
337,car,0.84,16,0,593,182,905,,,,,,
337,car,0.79,31,1646,527,1867,683,,,,,,
337,car,0.63,25,1389,538,1489,603,,,,,,
337,car,0.52,7,544,527,608,602,,,,,,
338,car,0.85,16,0,594,188,926,,,,,,
338,car,0.84,2,371,555,549,671,,,,,,
338,car,0.79,1,585,491,935,841,,,,,,
338,car,0.66,25,1402,538,1495,605,,,,,,
338,car,0.59,31,1669,527,1880,684,,,,,,
338,car,0.56,7,549,528,613,600,,,,,,
339,car,0.87,16,0,592,197,937,,,,,,
339,car,0.83,2,381,555,553,673,,,,,,
339,car,0.82,1,587,490,938,842,,,,,,
339,car,0.73,25,1410,541,1505,605,,,,,,
339,car,0.73,31,1676,529,1896,688,,,,,,
339,car,0.63,7,554,528,615,601,,,,,,
339,car,0.34,25,1353,546,1411,586,,,,,,
340,car,0.85,16,0,586,204,940,,,,,,
340,car,0.83,2,385,554,552,675,,,,,,
340,car,0.81,1,592,492,943,844,,,,,,
340,car,0.79,31,1686,529,1915,691,,,,,,
340,car,0.63,25,1418,541,1513,606,,,,,,
340,car,0.57,7,559,531,619,604,,,,,,
340,car,0.39,7,533,531,620,606,,,,,,
340,license_plate,0.57,1,707,702,822,730,0.57,707,702,822,730,8645 KJJ
341,car,0.89,16,0,589,211,940,,,,,,
341,car,0.85,2,391,557,560,671,,,,,,
341,car,0.83,1,596,491,945,845,,,,,,
341,car,0.72,31,1700,529,1918,693,,,,,,
341,car,0.65,25,1428,541,1518,607,,,,,,
341,car,0.55,7,563,531,624,604,,,,,,
341,car,0.35,7,552,543,623,606,,,,,,
341,car,0.31,25,1369,549,1428,589,,,,,,
341,person,0.29,39,1015,609,1045,688,,,,,,
341,license_plate,0.57,1,711,703,829,731,0.57,711,703,829,731,8645 KJJ
342,car,0.88,16,0,589,220,940,,,,,,
342,car,0.87,1,600,494,949,845,,,,,,
342,car,0.84,2,395,556,560,675,,,,,,
342,car,0.76,31,1715,531,1919,693,,,,,,
342,car,0.72,25,1434,542,1530,606,,,,,,
342,car,0.45,7,569,532,628,603,,,,,,
342,car,0.38,25,1374,550,1410,585,,,,,,
343,car,0.89,16,0,589,228,938,,,,,,
343,car,0.87,1,606,493,953,846,,,,,,
343,car,0.81,2,405,557,576,675,,,,,,
343,car,0.78,31,1728,534,1918,693,,,,,,
343,car,0.52,7,574,530,636,605,,,,,,
343,car,0.49,25,1443,546,1538,607,,,,,,
343,car,0.25,25,1384,551,1424,588,,,,,,
343,license_plate,0.61,1,722,702,836,735,0.61,722,702,836,735,8645 KJJ
344,car,0.89,16,0,584,236,937,,,,,,
344,car,0.83,1,608,493,958,846,,,,,,
344,car,0.82,2,412,557,582,675,,,,,,
344,car,0.75,31,1740,533,1919,693,,,,,,
344,car,0.65,7,578,538,639,607,,,,,,
344,car,0.51,25,1455,545,1547,607,,,,,,
344,car,0.31,25,1397,551,1452,586,,,,,,
344,car,0.25,25,1396,552,1435,585,,,,,,
345,car,0.89,16,0,584,247,937,,,,,,
345,car,0.85,2,421,558,592,674,,,,,,
345,car,0.82,1,613,495,964,846,,,,,,
345,car,0.72,31,1758,533,1919,693,,,,,,
345,car,0.65,25,1466,547,1557,613,,,,,,
345,car,0.5,7,587,531,645,609,,,,,,
345,car,0.37,25,1401,553,1442,588,,,,,,
345,license_plate,0.58,1,731,706,842,735,0.58,731,706,842,735,8645 KJJ
346,car,0.89,16,0,588,257,939,,,,,,
346,car,0.86,2,431,562,598,674,,,,,,
346,car,0.75,31,1772,535,1919,693,,,,,,
346,car,0.67,1,618,492,971,848,,,,,,
346,car,0.65,40,1477,546,1568,617,,,,,,
346,car,0.45,25,1412,553,1446,589,,,,,,
346,car,0.37,7,597,533,654,608,,,,,,
346,car,0.32,25,1440,555,1479,593,,,,,,
347,car,0.86,16,0,588,266,936,,,,,,
347,car,0.84,2,434,564,602,675,,,,,,
347,car,0.79,31,1784,538,1919,702,,,,,,
347,car,0.73,1,624,494,977,850,,,,,,
347,car,0.73,40,1484,550,1580,621,,,,,,
347,car,0.5,7,598,549,652,612,,,,,,
347,car,0.36,7,604,537,659,610,,,,,,
347,car,0.3,25,1417,558,1454,592,,,,,,
348,car,0.86,2,442,564,607,678,,,,,,
348,car,0.81,16,0,588,275,929,,,,,,
348,car,0.73,31,1803,543,1919,704,,,,,,
348,car,0.71,40,1493,549,1587,626,,,,,,
348,car,0.7,1,630,494,981,851,,,,,,
348,car,0.58,7,608,537,662,609,,,,,,
348,car,0.31,25,1429,556,1496,594,,,,,,
348,car,0.26,25,1427,553,1507,599,,,,,,
348,license_plate,0.53,1,744,712,857,741,0.53,744,712,857,741,8645 KJJ
349,car,0.85,16,0,588,282,929,,,,,,
349,car,0.83,2,450,565,614,679,,,,,,
349,car,0.8,31,1822,542,1919,708,,,,,,
349,car,0.7,40,1504,550,1595,623,,,,,,
349,car,0.68,1,635,497,985,853,,,,,,
349,car,0.56,7,609,547,661,613,,,,,,
349,car,0.42,25,1438,557,1500,599,,,,,,
350,car,0.88,16,0,590,287,930,,,,,,
350,car,0.85,2,456,566,617,680,,,,,,
350,car,0.76,31,1832,547,1919,708,,,,,,
350,car,0.75,40,1510,551,1605,625,,,,,,
350,car,0.73,1,639,501,988,854,,,,,,
350,car,0.42,7,613,558,661,616,,,,,,
350,car,0.39,25,1444,560,1487,596,,,,,,
350,license_plate,0.53,1,755,714,873,743,0.53,755,714,873,743,8645 KJJ
351,car,0.85,16,0,591,297,928,,,,,,
351,car,0.78,2,462,567,626,681,,,,,,
351,car,0.74,1,640,499,992,856,,,,,,
351,car,0.71,31,1850,543,1919,706,,,,,,
351,car,0.67,40,1517,552,1613,628,,,,,,
351,car,0.4,7,617,540,671,613,,,,,,
351,car,0.38,25,1457,559,1493,595,,,,,,
351,license_plate,0.45,1,758,715,871,744,0.45,758,715,871,744,8645 KJJ
352,car,0.85,16,0,590,306,927,,,,,,
352,car,0.83,2,470,569,631,681,,,,,,
352,car,0.77,1,647,503,999,858,,,,,,
352,car,0.72,40,1528,552,1625,627,,,,,,
352,car,0.52,7,627,548,674,613,,,,,,
352,car,0.41,25,1466,559,1502,595,,,,,,
352,car,0.41,31,1866,571,1919,706,,,,,,
352,car,0.29,7,632,539,684,611,,,,,,
352,car,0.28,25,1499,554,1536,597,,,,,,
352,license_plate,0.52,1,768,714,878,745,0.52,768,714,878,745,8645 KJJ
353,car,0.86,2,480,569,643,680,,,,,,
353,car,0.84,1,655,502,1005,857,,,,,,
353,car,0.83,16,0,591,320,924,,,,,,
353,car,0.72,40,1538,554,1636,626,,,,,,
353,car,0.37,7,617,551,684,615,,,,,,
353,car,0.32,25,1479,561,1513,596,,,,,,
353,car,0.3,7,634,542,685,613,,,,,,
354,car,0.89,16,0,593,329,926,,,,,,
354,car,0.89,2,491,569,650,682,,,,,,
354,car,0.81,1,664,505,1013,859,,,,,,
354,car,0.67,40,1554,556,1650,627,,,,,,
354,car,0.33,7,644,550,694,614,,,,,,
354,car,0.3,7,655,541,697,578,,,,,,
354,person,0.26,41,217,574,242,638,,,,,,
354,person,0.25,42,1328,577,1349,622,,,,,,
354,license_plate,0.59,1,781,719,892,748,0.59,781,719,892,748,8645 KJJ
355,car,0.89,16,0,592,342,920,,,,,,
355,car,0.84,2,502,568,658,682,,,,,,
355,car,0.78,1,673,509,1022,862,,,,,,
355,car,0.71,40,1569,556,1662,629,,,,,,
355,car,0.47,7,650,556,699,614,,,,,,
355,car,0.42,7,660,542,704,612,,,,,,
355,car,0.37,7,663,541,705,582,,,,,,
355,car,0.34,7,626,557,700,614,,,,,,
355,car,0.33,25,1506,562,1539,598,,,,,,
356,car,0.88,16,0,592,354,918,,,,,,
356,car,0.86,2,513,571,668,684,,,,,,
356,car,0.71,1,681,509,1031,862,,,,,,
356,car,0.69,40,1577,558,1675,630,,,,,,
356,car,0.47,7,659,558,706,616,,,,,,
356,car,0.26,7,629,563,705,616,,,,,,
356,license_plate,0.58,1,796,720,909,749,0.58,796,720,909,749,8645 KJJ
357,car,0.89,16,0,592,365,919,,,,,,
357,car,0.87,2,522,571,679,684,,,,,,
357,car,0.72,1,688,508,1037,862,,,,,,
357,car,0.64,40,1590,557,1688,628,,,,,,
357,car,0.4,7,664,552,716,616,,,,,,
357,car,0.3,31,1882,580,1918,613,,,,,,
357,license_plate,0.58,1,804,721,917,750,0.58,804,721,917,750,8645 KJJ
358,car,0.9,2,529,569,688,682,,,,,,
358,car,0.89,16,0,590,378,916,,,,,,
358,car,0.86,1,694,509,1044,862,,,,,,
358,car,0.73,40,1605,559,1699,627,,,,,,
358,car,0.44,7,653,555,723,618,,,,,,
358,car,0.29,7,654,541,731,616,,,,,,
359,car,0.89,16,0,589,390,914,,,,,,
359,car,0.88,2,541,569,693,681,,,,,,
359,car,0.83,1,699,510,1051,861,,,,,,
359,car,0.64,40,1614,556,1714,627,,,,,,
359,car,0.37,7,690,559,730,616,,,,,,
360,car,0.87,16,0,588,401,907,,,,,,
360,car,0.87,2,551,569,701,680,,,,,,
360,car,0.75,1,708,501,1061,861,,,,,,
360,car,0.7,40,1625,558,1728,629,,,,,,
360,car,0.27,7,703,542,741,615,,,,,,
360,car,0.25,40,1597,562,1645,602,,,,,,
361,car,0.9,16,0,585,415,903,,,,,,
361,car,0.83,2,560,569,709,679,,,,,,
361,car,0.72,1,722,503,1072,860,,,,,,
361,car,0.71,40,1638,558,1746,631,,,,,,
361,car,0.44,7,693,553,748,613,,,,,,
361,car,0.38,7,713,545,751,611,,,,,,
362,car,0.91,16,0,583,426,900,,,,,,
362,car,0.82,2,574,570,726,679,,,,,,
362,car,0.72,1,732,502,1081,858,,,,,,
362,car,0.52,40,1649,557,1753,627,,,,,,
362,car,0.47,40,1636,556,1755,656,,,,,,
362,car,0.31,7,714,557,756,616,,,,,,
362,car,0.3,40,1591,565,1634,593,,,,,,
362,license_plate,0.45,1,849,718,956,747,0.45,849,718,956,747,86L5KJJ
363,car,0.91,16,1,579,438,896,,,,,,
363,car,0.87,2,585,568,740,676,,,,,,
363,car,0.83,1,741,500,1090,856,,,,,,
363,car,0.6,43,1665,556,1770,628,,,,,,
363,car,0.4,7,707,560,766,615,,,,,,
363,car,0.36,40,1602,561,1634,592,,,,,,
363,license_plate,0.44,1,856,714,972,744,0.44,856,714,972,744,8645KJJ
364,car,0.9,16,0,578,454,894,,,,,,
364,car,0.88,2,597,567,748,676,,,,,,
364,car,0.83,1,749,501,1099,854,,,,,,
364,car,0.67,43,1676,554,1783,624,,,,,,
365,car,0.9,16,0,579,467,890,,,,,,
365,car,0.83,2,605,568,763,676,,,,,,
365,car,0.81,1,755,500,1109,852,,,,,,
365,car,0.61,43,1694,554,1796,620,,,,,,
365,car,0.35,40,1625,560,1663,592,,,,,,
365,license_plate,0.57,1,875,714,985,743,0.57,875,714,985,743,864SKJJ
366,car,0.93,16,0,579,475,890,,,,,,
366,car,0.84,1,763,501,1113,852,,,,,,
366,car,0.82,2,615,567,761,674,,,,,,
366,car,0.71,43,1703,553,1806,622,,,,,,
366,car,0.3,40,1636,562,1671,591,,,,,,
366,license_plate,0.49,1,879,714,993,742,0.49,879,714,993,742,8645KJJ
367,car,0.92,16,0,580,482,887,,,,,,
367,car,0.85,2,622,567,771,675,,,,,,
367,car,0.81,1,773,497,1122,852,,,,,,
367,car,0.68,43,1720,553,1819,620,,,,,,
367,car,0.43,7,761,546,798,612,,,,,,
367,car,0.35,40,1643,561,1684,592,,,,,,
367,car,0.27,40,1688,553,1733,585,,,,,,
367,license_plate,0.49,1,886,714,996,743,0.49,886,714,996,743,8645KJJ
368,car,0.9,16,0,580,498,885,,,,,,
368,car,0.84,2,632,567,784,674,,,,,,
368,car,0.75,1,779,500,1128,852,,,,,,
368,car,0.69,43,1734,553,1833,622,,,,,,
368,car,0.4,40,1655,563,1699,593,,,,,,
368,car,0.4,7,755,558,804,612,,,,,,
368,car,0.25,40,1698,552,1748,588,,,,,,
369,car,0.92,16,0,580,507,884,,,,,,
369,car,0.87,2,641,568,787,674,,,,,,
369,car,0.78,1,786,498,1134,853,,,,,,
369,car,0.6,43,1750,553,1845,619,,,,,,
369,car,0.4,40,1666,563,1709,594,,,,,,
369,car,0.37,40,1711,553,1759,585,,,,,,
369,license_plate,0.55,1,900,714,1015,741,0.55,900,714,1015,741,864SKJJ
370,car,0.93,16,1,582,519,883,,,,,,
370,car,0.91,2,648,568,795,674,,,,,,
370,car,0.86,1,792,498,1141,852,,,,,,
370,car,0.61,43,1767,553,1855,618,,,,,,
370,car,0.38,40,1722,551,1773,587,,,,,,
370,car,0.37,40,1679,563,1722,594,,,,,,
371,car,0.93,16,7,582,526,880,,,,,,
371,car,0.82,2,657,568,796,674,,,,,,
371,car,0.82,1,797,500,1146,852,,,,,,
371,car,0.52,43,1773,553,1866,617,,,,,,
371,car,0.32,40,1690,563,1735,596,,,,,,
371,car,0.27,40,1725,554,1785,591,,,,,,
372,car,0.9,16,21,582,532,879,,,,,,
372,car,0.8,2,663,568,810,674,,,,,,
372,car,0.77,1,800,500,1151,852,,,,,,
372,car,0.56,43,1784,554,1877,620,,,,,,
372,car,0.45,40,1741,554,1790,591,,,,,,
372,car,0.26,40,1699,562,1740,593,,,,,,
373,car,0.91,16,35,581,541,877,,,,,,
373,car,0.82,2,669,568,811,674,,,,,,
373,car,0.79,1,804,502,1157,852,,,,,,
373,car,0.58,43,1798,555,1889,616,,,,,,
373,car,0.35,40,1746,553,1801,594,,,,,,
374,car,0.92,16,48,581,550,876,,,,,,
374,car,0.85,2,676,569,820,674,,,,,,
374,car,0.76,1,808,501,1159,853,,,,,,
374,car,0.45,43,1797,552,1897,611,,,,,,
374,car,0.44,40,1716,564,1756,595,,,,,,
374,car,0.37,40,1759,555,1805,590,,,,,,
375,car,0.92,16,61,581,556,873,,,,,,
375,car,0.8,1,818,502,1165,852,,,,,,
375,car,0.79,2,682,569,820,673,,,,,,
375,car,0.49,43,1801,553,1910,617,,,,,,
375,car,0.39,40,1726,563,1767,594,,,,,,
375,car,0.38,40,1766,552,1818,591,,,,,,
376,car,0.93,16,77,581,565,871,,,,,,
376,car,0.84,2,689,569,832,673,,,,,,
376,car,0.76,1,823,503,1172,854,,,,,,
376,car,0.46,43,1812,551,1916,612,,,,,,
376,car,0.43,40,1737,562,1779,596,,,,,,
376,person,0.31,44,100,584,129,671,,,,,,
376,license_plate,0.45,1,936,711,1050,743,0.45,936,711,1050,743,8645KJJ
377,car,0.93,16,85,581,572,870,,,,,,
377,car,0.88,2,695,570,839,672,,,,,,
377,car,0.77,1,827,502,1176,853,,,,,,
377,car,0.65,40,1745,562,1789,595,,,,,,
377,car,0.56,40,1788,554,1836,592,,,,,,
377,car,0.27,43,1827,552,1917,589,,,,,,
377,license_plate,0.48,1,942,714,1050,741,0.48,942,714,1050,741,8645KJJ
378,car,0.93,16,100,581,577,869,,,,,,
378,car,0.87,2,701,569,843,672,,,,,,
378,car,0.77,1,831,504,1180,853,,,,,,
378,car,0.48,40,1752,563,1796,595,,,,,,
378,car,0.34,40,1790,553,1849,599,,,,,,
378,car,0.29,43,1833,554,1919,608,,,,,,
379,car,0.91,16,109,581,589,868,,,,,,
379,car,0.84,2,707,571,845,673,,,,,,
379,car,0.82,1,834,504,1183,853,,,,,,
379,car,0.42,43,1838,553,1917,616,,,,,,
379,car,0.41,40,1762,562,1805,595,,,,,,
379,car,0.31,40,1796,553,1855,592,,,,,,
380,car,0.91,16,119,581,592,863,,,,,,
380,car,0.85,1,835,503,1185,854,,,,,,
380,car,0.82,2,712,569,848,674,,,,,,
380,car,0.4,40,1771,563,1813,594,,,,,,
380,car,0.4,43,1849,562,1919,614,,,,,,
380,car,0.38,40,1812,554,1863,592,,,,,,
381,car,0.92,16,130,583,600,863,,,,,,
381,car,0.81,1,838,507,1189,855,,,,,,
381,car,0.8,2,716,569,854,675,,,,,,
381,car,0.52,43,1858,555,1919,617,,,,,,
381,car,0.5,40,1819,553,1872,596,,,,,,
381,license_plate,0.5,1,959,712,1067,743,0.5,959,712,1067,743,8645 KJJ
382,car,0.91,16,138,582,603,863,,,,,,
382,car,0.81,1,842,509,1191,857,,,,,,
382,car,0.81,2,720,569,861,677,,,,,,
382,car,0.6,43,1865,556,1919,622,,,,,,
382,car,0.4,40,1829,555,1876,591,,,,,,
382,car,0.35,40,1780,566,1831,621,,,,,,
382,car,0.29,40,1782,563,1830,597,,,,,,
383,car,0.92,16,150,584,611,862,,,,,,
383,car,0.85,1,843,514,1194,857,,,,,,
383,car,0.83,2,723,569,864,676,,,,,,
383,car,0.53,43,1874,555,1919,619,,,,,,
